,Tags_Will revert after reading the email,Total Time Spent on Website,Lead Profile_Potential Lead,Last Notable Activity_SMS Sent,What is your current occupation_Working Professional,Last Activity_SMS Sent,Lead Profile_Unspecified,Lead Origin_Lead Add Form,Tags_Interested in other courses,What is your current occupation_Unemployed,Tags_Ringing,Tags_Closed by Horizzon,Lead Source_Reference,Last Notable Activity_Modified,Tags_switched off,Last Activity_Olark Chat Conversation,City_Unspecified,Lead Profile_Student of SomeSchool,Last Activity_Email Bounced,Do Not Email_Yes,Tags_Lateral student,Specialization_E-COMMERCE,Lead Source_Olark Chat,TotalVisits,Lead Source_NC_EDM,Lead Source_Welingak Website,Last Activity_Form Submitted on Website,Page Views Per Visit,Last Notable Activity_Unreachable,Lead Source_welearnblog_Home,Last Activity_Converted to Lead,Last Notable Activity_Olark Chat Conversation,Tags_In confusion whether part time or DLP,Specialization_Travel and Tourism,Last Activity_View in browser link Clicked,Last Activity_Unreachable,Tags_Lost to Others,Tags_Shall take in the next coming month,Last Activity_Email Link Clicked,Lead Source_Facebook,Last Notable Activity_Email Marked Spam,Lead Source_Others,How did you hear about X Education_Online Search,Lead Origin_Quick Add Form,A free copy of Mastering The Interview_Yes,Last Notable Activity_Email Bounced,Specialization_Healthcare Management,Lead Source_Direct Traffic,Lead Origin_Lead Import,Tags_Want to take admission but has financial problems,Tags_Still Thinking,Last Activity_Visited Booth in Tradeshow,Tags_Not doing further education,What is your current occupation_Student,Tags_Interested  in full time MBA,What is your current occupation_Housewife,Specialization_Unspecified,Tags_wrong number given,Specialization_IT Projects Management,Last Notable Activity_Page Visited on Website,Last Notable Activity_Resubscribed to emails,Tags_Diploma holder (Not Eligible),Last Notable Activity_Unsubscribed,Last Notable Activity_View in browser link Clicked,Lead Source_Social Media,Lead Source_WeLearn,What is your current occupation_Other,Lead Source_Live Chat,City_Thane & Outskirts,Tags_opp hangup,Last Activity_Email Received,Lead Source_youtubechannel,Tags_Busy,Last Activity_Email Opened,Tags_number not provided,Last Activity_Page Visited on Website,Lead Source_Organic Search,Last Activity_Resubscribed to emails,Last Activity_Unsubscribed,Converted
368,1,0.5344239409758281,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,-0.1056048342174981,0,0,0,-0.1691952413962954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3315,0,-0.5346769461147829,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7291647517038615,0,0,0,1.7591818442385492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1985,0,0.7515280460334779,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1204473949061278,0,0,0,4.169653201282104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6144,0,1.2860784895787833,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,-0.1056048342174981,0,0,0,-0.1691952413962954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
597,0,-0.2610163094874934,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.1056048342174981,0,0,0,-0.1691952413962954,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1595,0,-0.1095907572203932,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3838613628579513,0,0,0,-0.1691952413962954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
648,0,-0.8010399657653448,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,-0.3838613628579513,0,0,0,-0.1691952413962954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558,0,-0.2610163094874934,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,-0.3838613628579513,0,0,0,-0.1691952413962954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
314,0,-0.5474477758240565,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.1204473949061278,0,0,0,1.5181347085341934,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8178,0,-0.7773227105909797,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1726516944229551,0,0,0,0.7949933014211268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2668,1,-0.8904357737302593,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.9403744201388577,0,0,0,-1.1333837842137178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7596,0,-0.8904357737302593,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.9403744201388577,0,0,0,-1.1333837842137178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1494,0,-0.13695682088312217,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5639343376252213,0,0,0,1.0360404371254823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
1997,0,1.32074217021824,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,-0.1056048342174981,0,0,0,-0.1691952413962954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7648,1,0.9741053638236733,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1056048342174981,0,0,0,0.3128990300124157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1743,1,1.89725391137973,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.3838613628579513,0,0,0,-0.1691952413962954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7796,0,-0.271962734952585,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3838613628579513,0,0,0,-0.1691952413962954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4905,0,-0.2518942882665838,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.1056048342174981,0,0,0,0.3128990300124157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2444,0,0.7953137478938441,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.3838613628579513,0,0,0,-0.1691952413962954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3745,0,-0.454403159370778,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45090822306340833,0,0,0,1.2770875728298379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6814,1,-0.40514424477786587,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,-0.1056048342174981,0,0,0,-0.1691952413962954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1145,0,-0.428861499952231,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3838613628579513,0,0,0,-0.1691952413962954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8620,0,-0.3321680750105887,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3838613628579513,0,0,0,-0.1691952413962954,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4088,0,-0.2920311816385862,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,-0.6621178914984045,0,0,0,-0.6512895128050066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3635,1,1.8005604864380877,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.3838613628579513,0,0,0,-0.1691952413962954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
376,0,2.0942895697513784,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.1056048342174981,0,0,0,-0.410242377100651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
8883,0,-0.7463078384398868,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.1726516944229551,0,0,0,0.7949933014211268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3301,0,-0.6824536898935193,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.3838613628579513,0,0,0,-0.1691952413962954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2717,0,-0.7900935403002531,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.1056048342174981,0,0,0,0.3128990300124157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4106,0,-0.3048020113478597,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1056048342174981,0,0,0,0.3128990300124157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5477,0,0.6274685574291066,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,-0.6621178914984045,0,0,0,-0.6512895128050066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4689,0,-0.056683034139117225,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.1056048342174981,0,0,0,0.3128990300124157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972,0,-0.8904357737302593,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,-0.9403744201388577,0,0,0,-1.1333837842137178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6133,0,-0.8904357737302593,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,-0.9403744201388577,0,0,0,-1.1333837842137178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6761,0,1.8261021458566347,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.1056048342174981,0,0,0,0.3128990300124157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8647,0,-0.8174596039629821,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.6621178914984045,0,0,0,-0.6512895128050066,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4699,0,-0.5894090734402408,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1056048342174981,0,0,0,0.3128990300124157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3280,0,-0.8904357737302593,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,-0.9403744201388577,0,0,0,-1.1333837842137178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2113,0,-0.6149507328587879,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.3838613628579513,0,0,0,-0.1691952413962954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3642,0,-0.28290916041767655,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,-0.1056048342174981,0,0,0,0.3128990300124157,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2931,1,1.1237065118465916,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1726516944229551,0,0,0,0.7949933014211268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
206,0,-0.056683034139117225,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.3838613628579513,0,0,0,-0.1691952413962954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6261,0,-0.8904357737302593,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,-0.9403744201388577,0,0,0,-1.1333837842137178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7714,0,-0.7791471148351615,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.285677808984768,0,0,0,0.7949933014211268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
5942,0,-0.5200817121613275,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7291647517038615,0,0,0,1.7591818442385492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2131,0,0.3574567292901809,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.1056048342174981,0,0,0,0.3128990300124157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8787,0,-0.8904357737302593,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.9403744201388577,0,0,0,-1.1333837842137178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5907,1,2.0340842296933745,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2334735094679408,0,0,0,6.098030286916949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7981,0,2.2511883347510246,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.1056048342174981,0,0,0,-0.410242377100651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4784,1,-0.8904357737302593,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.9403744201388577,0,0,0,-1.1333837842137178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4687,0,-0.8904357737302593,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,-0.9403744201388577,0,0,0,-1.1333837842137178,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4860,0,0.9430904916725805,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1726516944229551,0,0,0,-0.4921984032401318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7337,1,1.2970249150438748,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1056048342174981,0,0,0,0.3128990300124157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3046,0,0.03453717806997928,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.3838613628579513,0,0,0,-0.6512895128050066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7824,0,-0.5383257546031468,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3838613628579513,0,0,0,-0.1691952413962954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2527,0,0.539897153708374,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.1726516944229551,0,0,0,0.7949933014211268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2900,1,2.070572314577013,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5639343376252213,0,0,0,-0.04867167354411764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2557,0,-0.18621573547603426,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6.572551853153379,0,0,0,1.4699252813933226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
848,0,-0.8904357737302593,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,-0.9403744201388577,0,0,0,-1.1333837842137178,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7925,0,0.8044357691147538,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,-0.3838613628579513,0,0,0,-0.1691952413962954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,0,-0.22270382035967287,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.1204473949061278,0,0,0,0.6359021918562521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
7119,0,2.026786612716647,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.1056048342174981,0,0,1,-0.410242377100651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2193,1,0.5727364301036487,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1056048342174981,0,0,0,0.3128990300124157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7932,0,-0.2062841821620355,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.6621178914984045,0,0,0,-0.6512895128050066,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5385,0,-0.24277226704567412,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,-0.6621178914984045,0,0,0,-0.6512895128050066,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9154,0,1.452099275799339,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.3838613628579513,0,0,0,-0.1691952413962954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
433,0,0.24616807039508318,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.1056048342174981,0,0,0,0.3128990300124157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1940,0,-0.8904357737302593,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,-0.9403744201388577,0,0,0,-1.1333837842137178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4124,1,0.355632325045999,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.3838613628579513,0,0,0,-0.1691952413962954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
